order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
16863,6122,860,1,42.28,4.86,37.42
16864,6123,1184,3,20.41,-1.0,62.23
16865,6123,127,2,15.33,-1.0,31.66
16866,6124,233,4,35.63,-1.0,143.52
16867,6124,30,1,9.49,3.04,6.45
16868,6125,62,1,32.67,-0.51,33.18
16869,6125,818,1,44.11,0.29,43.82
16870,6125,290,1,36.07,-1.0,37.07
16871,6126,1090,4,9.59,2.14,36.22
16872,6126,701,1,42.7,-1.0,43.7
16873,6127,855,1,70.08,2.15,67.93
16874,6127,246,1,33.79,-1.0,34.79
16875,6127,269,6,69.73,1.16,417.22
16876,6127,1032,1,4.37,3.75,0.62
16877,6127,1008,1,32.93,-1.0,33.93
16878,6128,179,1,3.29,1.27,2.02
16879,6128,632,1,73.03,0.85,72.18
16880,6128,595,2,61.8,4.26,119.34
16881,6128,202,3,12.38,0.67,36.47
16882,6128,908,1,6.65,-0.62,7.27
16883,6128,749,1,11.49,0.06,11.43
16884,6129,539,5,36.83,-1.0,185.15
16885,6129,145,2,11.7,-1.0,24.4
16886,6129,993,2,43.35,0.67,86.03
16887,6130,282,1,17.47,-0.11,17.58
16888,6130,1034,1,88.57,0.83,87.74
16889,6131,883,4,69.03,0.18,275.94
16890,6131,115,1,50.23,-1.0,51.23
16891,6131,1159,1,2.4,2.31,0.09
16892,6132,658,1,40.83,0.97,39.86
16893,6132,422,2,7.14,0.76,13.52
16894,6133,1081,1,13.58,4.12,9.46
16895,6133,235,2,42.43,1.63,83.23
16896,6133,726,1,29.16,-1.0,30.16
16897,6133,182,4,95.17,1.78,378.9
16898,6134,787,4,19.11,1.85,74.59
16899,6135,679,2,54.8,-1.0,110.6
16900,6135,1152,3,25.7,-1.0,78.1
16901,6135,14,1,36.1,1.29,34.81
16902,6136,560,1,32.81,1.03,31.78
16903,6137,869,2,39.66,6.34,72.98
16904,6137,550,5,65.58,-0.77,328.67
16905,6137,722,1,15.91,1.41,14.5
16906,6137,452,3,32.06,1.28,94.9
16907,6137,828,1,68.09,-1.0,69.09
16908,6137,47,1,27.13,2.0,25.13
16909,6138,431,2,17.02,4.16,29.88
16910,6138,715,1,7.08,-0.68,7.76
16911,6139,128,2,17.97,-0.6,36.54
16912,6139,1129,2,52.63,-0.4,105.66
16913,6140,1159,2,2.4,-1.0,5.8
16914,6140,339,1,23.66,2.45,21.21
16915,6141,1002,1,22.34,-1.0,23.34
16916,6141,1020,1,40.11,-1.0,41.11
16917,6142,652,1,59.01,4.3,54.71
16918,6142,958,1,45.89,3.29,42.6
16919,6142,220,1,13.56,-1.0,14.56
16920,6143,861,2,38.48,-1.0,77.96
16921,6143,1155,1,3.56,3.35,0.21
16922,6144,739,1,41.54,-1.0,42.54
16923,6145,378,1,25.11,-0.66,25.77
16924,6145,545,1,37.52,-1.0,38.52
16925,6145,1066,2,10.42,-1.0,21.84
16926,6145,523,2,27.41,-1.0,55.82
16927,6145,262,1,3.67,0.11,3.56
16928,6145,866,5,2.4,0.23,11.77
16929,6146,345,1,5.71,-1.0,6.71
16930,6146,260,3,35.28,-0.55,106.39
16931,6147,403,1,27.45,5.31,22.14
16932,6147,232,3,18.2,3.37,51.23
16933,6147,492,3,30.21,6.23,84.4
16934,6147,1130,1,88.0,2.27,85.73
16935,6147,1088,3,37.75,4.81,108.44
16936,6148,439,1,28.02,-1.0,29.02
16937,6148,1122,4,23.84,-1.0,96.36
16938,6148,184,1,25.53,-1.0,26.53
16939,6148,93,1,54.41,-1.0,55.41
16940,6149,933,1,67.97,0.01,67.96
16941,6149,1009,1,51.14,1.0,50.14
16942,6149,231,3,41.29,3.95,119.92
16943,6149,472,7,71.67,1.32,500.37
16944,6150,498,1,60.5,-1.0,61.5
16945,6150,722,2,15.91,-0.89,32.71
16946,6150,262,3,3.67,2.32,8.69
16947,6150,189,1,44.8,-0.19,44.99
16948,6151,135,3,37.37,-0.1,112.21
16949,6151,140,1,28.38,-1.0,29.38
16950,6152,987,2,35.85,-0.96,72.66
16951,6152,568,2,31.57,1.3,61.84
16952,6152,1142,2,13.78,-1.0,28.56
16953,6153,835,3,86.35,0.64,258.41
16954,6153,629,3,27.8,-1.0,84.4
16955,6153,1100,3,72.67,-1.0,219.01
16956,6153,511,2,3.99,5.33,2.65
16957,6153,1184,3,20.41,-1.0,62.23
16958,6154,575,2,34.1,0.75,67.45
16959,6154,992,2,3.61,5.36,1.86
16960,6155,659,2,35.46,0.77,70.15
16961,6155,986,2,41.5,-1.0,84.0
16962,6156,91,6,3.53,-0.38,21.56
16963,6156,147,1,51.41,-0.5,51.91
16964,6157,651,1,27.57,0.18,27.39
16965,6157,511,1,3.99,2.71,1.28
16966,6158,999,1,23.33,1.8,21.53
16967,6158,852,2,42.67,2.03,83.31
16968,6159,1061,2,33.05,0.5,65.6
16969,6159,628,1,103.14,-0.71,103.85
16970,6159,109,1,25.5,-1.0,26.5
16971,6159,268,2,3.56,1.76,5.36
16972,6160,86,1,40.27,8.45,31.82
16973,6160,246,5,33.79,5.99,162.96
16974,6160,79,1,23.28,-1.0,24.28
16975,6161,653,4,61.07,-1.0,245.28
16976,6161,91,1,3.53,-1.0,4.53
16977,6161,1047,1,82.83,-1.0,83.83
16978,6161,17,1,48.97,1.71,47.26
16979,6161,334,2,41.01,0.91,81.11
16980,6161,980,1,10.21,-1.0,11.21
16981,6162,329,1,18.83,-1.0,19.83
16982,6162,583,3,3.46,0.73,9.65
16983,6162,1139,2,58.73,4.5,112.96
16984,6163,129,1,51.25,1.13,50.12
16985,6163,333,6,4.37,2.6,23.62
16986,6163,827,2,4.37,6.72,2.02
16987,6163,107,1,18.4,-1.0,19.4
16988,6163,997,1,3.85,-1.0,4.85
16989,6164,485,3,23.95,-1.0,72.85
16990,6165,26,2,29.71,3.78,55.64
16991,6165,859,1,19.47,0.35,19.12
16992,6165,611,2,52.35,-1.0,105.7
16993,6166,1191,1,24.0,2.22,21.78
16994,6166,773,1,9.79,-1.0,10.79
16995,6166,430,1,7.08,4.76,2.32
16996,6167,791,2,71.2,3.23,139.17
16997,6167,16,1,34.84,0.98,33.86
16998,6168,881,4,27.47,1.24,108.64
16999,6168,447,1,44.53,-0.02,44.55
17000,6169,544,1,3.82,2.49,1.33
17001,6169,664,2,3.76,-1.0,8.52
17002,6169,832,1,37.11,3.46,33.65
17003,6169,272,2,30.87,-1.0,62.74
17004,6170,209,1,32.56,5.38,27.18
17005,6170,756,2,41.93,7.0,76.86
17006,6170,959,2,39.26,0.08,78.44
17007,6170,222,2,45.08,-1.0,91.16
17008,6170,258,4,30.89,1.03,122.53
17009,6171,1165,4,27.99,-0.89,112.85
17010,6171,346,1,74.82,-0.66,75.48
17011,6172,188,1,29.03,1.14,27.89
17012,6172,741,1,19.82,1.47,18.35
17013,6172,873,2,44.23,1.26,87.2
17014,6173,512,1,92.74,1.16,91.58
17015,6173,900,1,8.64,-1.0,9.64
17016,6173,258,1,30.89,1.74,29.15
17017,6173,660,2,69.1,-0.75,138.95
17018,6174,627,1,3.78,1.14,2.64
17019,6174,318,1,43.12,-1.0,44.12
17020,6174,46,4,4.46,-1.0,18.84
17021,6174,491,1,10.44,-0.24,10.68
17022,6175,514,1,7.03,2.29,4.74
17023,6175,903,1,38.9,4.11,34.79
17024,6175,244,2,35.3,2.14,68.46
17025,6175,479,1,41.7,0.1,41.6
17026,6176,496,1,81.74,2.84,78.9
17027,6176,497,1,58.58,0.57,58.01
17028,6176,234,2,3.95,-1.0,8.9
17029,6177,639,1,63.73,2.71,61.02
17030,6177,1143,2,50.1,5.91,94.29
17031,6177,761,1,83.29,0.43,82.86
17032,6178,1150,2,26.4,3.71,49.09
17033,6179,975,3,54.06,1.25,160.93
17034,6180,1078,1,31.29,4.45,26.84
17035,6180,1081,2,13.58,2.12,25.04
17036,6180,921,1,40.23,-1.0,41.23
17037,6181,34,1,46.08,2.24,43.84
17038,6181,353,2,99.32,-1.0,199.64
17039,6181,947,2,3.34,-0.92,7.6
17040,6181,300,1,2.74,-1.0,3.74
17041,6181,809,1,45.68,-1.0,46.68
17042,6182,998,1,66.12,-1.0,67.12
17043,6183,1135,1,78.59,1.63,76.96
17044,6183,666,1,60.11,2.48,57.63
17045,6183,430,1,7.08,5.5,1.58
17046,6184,1107,1,3.6,4.73,-1.13
17047,6184,1098,1,3.19,0.2,2.99
17048,6184,488,1,67.49,0.83,66.66
17049,6185,134,4,20.76,0.78,82.26
17050,6185,1154,1,17.88,-1.0,18.88
17051,6185,482,1,4.82,5.7,-0.88
17052,6185,591,3,88.96,1.32,265.56
17053,6186,508,4,17.9,3.33,68.27
17054,6186,69,2,48.3,-1.0,97.6
17055,6186,72,1,6.62,1.76,4.86
17056,6186,175,3,56.32,2.92,166.04
17057,6187,449,6,52.13,-1.0,313.78
17058,6187,691,1,14.22,-1.0,15.22
17059,6187,368,1,18.24,2.39,15.85
17060,6187,267,2,53.46,2.16,104.76
17061,6187,1010,1,4.56,-1.0,5.56
17062,6188,781,1,9.84,1.95,7.89
17063,6188,649,1,41.76,-1.0,42.76
17064,6188,469,1,70.95,3.42,67.53
17065,6188,81,2,4.04,-1.0,9.08
17066,6188,158,2,101.86,-0.76,204.48
17067,6188,518,1,54.88,0.02,54.86
17068,6189,857,2,58.85,2.53,115.17
17069,6189,336,2,14.28,3.4,25.16
17070,6189,951,3,5.52,-1.0,17.56
17071,6189,238,4,63.68,-1.0,255.72
17072,6190,935,2,31.23,4.59,57.87
17073,6190,563,3,96.95,-1.0,291.85
17074,6190,305,1,10.9,5.71,5.19
17075,6191,386,1,95.3,-0.98,96.28
17076,6191,313,1,49.75,3.38,46.37
17077,6191,569,1,42.06,-1.0,43.06
17078,6191,693,1,33.44,1.83,31.61
17079,6191,544,1,3.82,1.1,2.72
17080,6191,73,1,3.28,9.13,-5.85
17081,6192,308,2,44.4,-0.74,89.54
17082,6193,115,2,50.23,2.4,98.06
17083,6193,228,5,63.82,-1.0,320.1
17084,6193,1183,1,25.14,-1.0,26.14
17085,6194,753,4,10.87,-1.0,44.48
17086,6194,679,1,54.8,-1.0,55.8
17087,6194,763,6,59.91,4.15,355.31
17088,6195,149,1,27.25,-1.0,28.25
17089,6195,269,6,69.73,1.32,417.06
17090,6195,694,1,31.53,2.1,29.43
17091,6195,138,5,21.76,-1.0,109.8
17092,6196,153,2,28.37,4.98,51.76
17093,6196,925,2,10.64,3.21,18.07
17094,6196,589,1,44.85,2.9,41.95
17095,6197,935,1,31.23,2.45,28.78
17096,6197,1013,1,72.4,0.34,72.06
17097,6198,650,2,72.13,-1.0,145.26
17098,6198,1100,1,72.67,1.96,70.71
17099,6199,650,1,72.13,-1.0,73.13
17100,6199,175,2,56.32,-1.0,113.64
17101,6199,168,1,3.59,0.97,2.62
17102,6200,1167,1,37.81,-1.0,38.81
17103,6200,1016,5,3.64,-1.0,19.2
17104,6200,789,2,16.52,3.57,29.47
17105,6200,441,1,72.68,5.0,67.68
17106,6200,1105,2,65.48,1.22,129.74
17107,6200,273,2,46.71,-1.0,94.42
17108,6201,580,3,59.95,-1.0,180.85
17109,6202,513,2,11.35,-1.0,23.7
17110,6203,195,1,25.73,-1.0,26.73
17111,6203,173,2,26.4,-1.0,53.8
17112,6204,814,4,28.26,-0.73,113.77
17113,6204,318,7,43.12,1.31,300.53
17114,6204,905,2,50.28,6.53,94.03
17115,6204,490,4,18.42,-1.0,74.68
17116,6205,1092,4,17.32,-1.0,70.28
17117,6205,269,2,69.73,-1.0,140.46
17118,6205,463,2,56.39,-0.88,113.66
17119,6206,309,1,64.3,-1.0,65.3
17120,6206,460,2,38.02,0.05,75.99
17121,6206,594,2,11.71,0.06,23.36
17122,6206,918,2,6.08,-1.0,13.16
17123,6206,855,1,70.08,-1.0,71.08
17124,6207,138,4,21.76,0.15,86.89
17125,6208,565,4,63.43,0.88,252.84
17126,6208,191,4,101.08,3.79,400.53
17127,6209,1190,1,37.02,-1.0,38.02
17128,6209,109,1,25.5,-1.0,26.5
17129,6209,108,3,59.08,2.8,174.44
17130,6209,309,1,64.3,1.01,63.29
17131,6209,614,2,3.84,-1.0,8.68
17132,6210,687,5,44.03,3.83,216.32
17133,6210,484,1,25.84,-1.0,26.84
17134,6211,880,1,19.97,4.97,15.0
17135,6211,234,2,3.95,-0.19,8.09
17136,6211,323,1,33.31,-1.0,34.31
17137,6212,30,2,9.49,-1.0,19.98
17138,6213,701,1,42.7,0.96,41.74
17139,6213,20,2,14.69,-1.0,30.38
17140,6214,928,1,7.45,1.91,5.54
17141,6215,842,2,48.76,-0.54,98.06
17142,6215,842,5,48.76,-0.08,243.88
17143,6216,714,1,26.89,-0.21,27.1
17144,6216,1097,4,14.42,2.83,54.85
17145,6216,750,2,44.37,-1.0,89.74
17146,6216,967,1,46.2,-1.0,47.2
17147,6216,312,1,30.08,-1.0,31.08
17148,6217,336,1,14.28,-1.0,15.28
17149,6217,714,3,26.89,0.47,80.2
17150,6217,874,1,33.34,3.92,29.42
17151,6218,395,1,3.13,-0.6,3.73
17152,6218,573,1,6.87,2.8,4.07
17153,6219,1126,4,54.02,0.32,215.76
17154,6220,749,4,11.49,1.3,44.66
17155,6221,35,3,81.02,-0.04,243.1
17156,6221,84,1,38.04,-0.03,38.07
17157,6222,1165,1,27.99,3.38,24.61
17158,6222,924,1,64.8,2.5,62.3
17159,6222,1176,1,69.09,-0.4,69.49
17160,6222,1039,1,44.82,2.24,42.58
17161,6222,1159,1,2.4,-1.0,3.4
17162,6223,682,2,45.08,2.2,87.96
17163,6223,1032,1,4.37,-1.0,5.37
17164,6223,301,1,2.86,0.82,2.04
17165,6224,428,2,2.99,3.16,2.82
17166,6225,719,1,79.49,-1.0,80.49
17167,6226,1065,2,9.46,-1.0,19.92
17168,6226,188,1,29.03,-1.0,30.03
17169,6226,298,2,30.32,8.74,51.9
17170,6226,420,3,49.67,-1.0,150.01
17171,6227,411,1,28.21,-1.0,29.21
17172,6227,814,1,28.26,-1.0,29.26
17173,6227,1194,1,44.78,0.15,44.63
17174,6227,640,4,51.51,1.48,204.56
17175,6228,286,1,35.36,1.52,33.84
17176,6228,148,2,50.18,-1.0,101.36
17177,6228,368,1,18.24,4.41,13.83
17178,6229,35,1,81.02,0.92,80.1
17179,6229,926,3,44.98,2.77,132.17
17180,6230,127,2,15.33,-0.5,31.16
17181,6230,960,1,18.27,0.98,17.29
17182,6231,615,1,49.59,-0.36,49.95
17183,6231,414,2,45.53,-1.0,92.06
17184,6231,792,1,20.06,1.66,18.4
17185,6231,987,1,35.85,-1.0,36.85
17186,6232,645,3,22.54,0.18,67.44
17187,6232,653,1,61.07,-0.25,61.32
17188,6232,34,1,46.08,-0.96,47.04
17189,6232,774,2,20.12,0.94,39.3
17190,6233,1152,5,25.7,0.82,127.68
17191,6233,1053,1,18.69,-1.0,19.69
17192,6234,415,1,19.1,2.25,16.85
17193,6234,508,2,17.9,4.06,31.74
17194,6234,1059,1,88.68,1.13,87.55
17195,6234,163,1,8.43,-1.0,9.43
17196,6234,170,1,123.57,-1.0,124.57
17197,6235,1036,1,27.55,-0.03,27.58
17198,6235,248,1,82.6,-1.0,83.6
17199,6235,689,2,60.14,2.57,117.71
17200,6235,783,1,49.04,0.05,48.99
17201,6235,1132,3,47.51,5.95,136.58
17202,6236,1100,1,72.67,1.83,70.84
17203,6236,724,1,14.58,0.89,13.69
17204,6237,1104,2,69.33,0.17,138.49
17205,6238,120,2,48.18,1.16,95.2
17206,6238,519,1,27.42,-1.0,28.42
17207,6238,374,3,36.42,-1.0,110.26
17208,6238,1130,2,88.0,-1.0,177.0
17209,6239,944,1,64.36,-0.72,65.08
17210,6239,420,3,49.67,1.34,147.67
17211,6240,349,2,51.16,0.69,101.63
17212,6241,977,1,49.16,2.61,46.55
17213,6242,999,5,23.33,1.3,115.35
17214,6242,652,2,59.01,-0.79,118.81
17215,6243,1102,3,59.43,-1.0,179.29
17216,6243,482,1,4.82,4.56,0.26
17217,6244,530,1,70.22,-1.0,71.22
17218,6244,722,1,15.91,-0.06,15.97
17219,6245,983,2,31.23,0.04,62.42
17220,6246,567,1,63.13,-0.02,63.15
17221,6246,291,1,52.37,1.13,51.24
17222,6247,1125,1,63.65,-1.0,64.65
17223,6247,505,1,66.2,2.27,63.93
17224,6247,1172,2,59.15,1.08,117.22
17225,6247,911,1,28.7,3.97,24.73
17226,6247,18,1,60.04,-0.63,60.67
17227,6247,216,2,13.61,-1.0,28.22
17228,6248,43,1,31.71,-1.0,32.71
17229,6248,403,1,27.45,3.01,24.44
17230,6249,470,2,53.99,7.2,100.78
17231,6249,379,4,47.33,-1.0,190.32
17232,6250,539,1,36.83,-0.89,37.72
17233,6250,1146,2,53.33,-1.0,107.66
17234,6250,322,2,79.64,6.28,153.0
17235,6251,594,1,11.71,-1.0,12.71
17236,6251,883,2,69.03,5.29,132.77
17237,6252,382,2,72.68,-0.48,145.84
17238,6253,961,1,50.85,-0.57,51.42
17239,6253,379,1,47.33,-1.0,48.33
17240,6253,937,1,4.08,1.2,2.88
17241,6253,455,1,4.39,0.42,3.97
17242,6253,201,1,62.03,2.69,59.34
17243,6254,341,2,83.31,-0.25,166.87
17244,6254,562,1,11.87,3.52,8.35
17245,6254,362,3,72.26,-1.0,217.78
17246,6254,42,1,18.65,-0.38,19.03
17247,6254,513,1,11.35,-1.0,12.35
17248,6255,390,1,34.63,-1.0,35.63
17249,6255,827,3,4.37,-0.25,13.36
17250,6255,1001,2,13.8,-0.21,27.81
17251,6256,289,2,3.56,-1.0,8.12
17252,6256,1031,1,60.12,-0.14,60.26
17253,6256,697,1,59.96,-1.0,60.96
17254,6256,503,1,90.91,-1.0,91.91
17255,6257,893,1,41.47,0.77,40.7
17256,6258,217,3,52.71,2.62,155.51
17257,6259,237,1,58.01,-0.7,58.71
17258,6260,456,2,46.57,-1.0,94.14
17259,6261,852,1,42.67,4.72,37.95
17260,6261,731,1,54.31,1.79,52.52
17261,6262,753,1,10.87,0.27,10.6
17262,6262,380,1,55.28,3.54,51.74
17263,6262,373,2,49.27,0.78,97.76
17264,6263,24,1,39.02,-1.0,40.02
17265,6263,712,1,72.02,-1.0,73.02
17266,6264,461,3,7.37,2.38,19.73
17267,6265,1197,1,2.4,3.18,-0.78
17268,6265,753,2,10.87,-1.0,22.74
17269,6266,618,1,57.54,6.65,50.89
17270,6267,942,2,37.28,-1.0,75.56
17271,6267,993,1,43.35,-1.0,44.35
17272,6267,224,3,32.62,-1.0,98.86
17273,6268,839,3,90.0,2.04,267.96
17274,6268,33,2,28.53,4.82,52.24
17275,6268,923,1,48.7,1.27,47.43
17276,6268,151,2,2.4,-1.0,5.8
17277,6268,107,1,18.4,1.25,17.15
17278,6269,476,1,28.73,0.95,27.78
17279,6269,1087,3,31.77,0.01,95.3
17280,6269,318,1,43.12,4.02,39.1
17281,6269,202,4,12.38,-1.0,50.52
17282,6270,347,1,18.12,-1.0,19.12
17283,6270,375,1,4.47,-1.0,5.47
17284,6270,197,2,36.3,3.45,69.15
17285,6270,819,2,48.02,-0.59,96.63
17286,6270,271,1,4.04,0.09,3.95
17287,6271,402,1,113.29,-1.0,114.29
17288,6271,685,4,22.68,0.76,89.96
17289,6271,541,1,47.51,-1.0,48.51
17290,6272,291,3,52.37,2.2,154.91
17291,6272,467,2,42.72,-0.01,85.45
17292,6272,1122,1,23.84,5.6,18.24
17293,6273,1084,1,63.12,10.49,52.63
17294,6273,414,1,45.53,3.11,42.42
17295,6273,385,1,33.31,2.73,30.58
17296,6274,187,1,4.0,-1.0,5.0
17297,6274,211,1,12.99,0.71,12.28
17298,6274,717,1,21.21,0.74,20.47
17299,6275,164,1,37.09,-1.0,38.09
17300,6275,987,1,35.85,-1.0,36.85
17301,6276,98,1,58.82,1.04,57.78
17302,6276,264,2,35.99,0.34,71.64
17303,6277,1096,1,23.8,0.64,23.16
17304,6278,996,6,39.7,-1.0,239.2
17305,6279,891,1,22.15,2.38,19.77
17306,6279,1050,1,3.63,1.16,2.47
17307,6279,729,1,23.91,-0.27,24.18
17308,6280,785,1,44.11,-0.18,44.29
17309,6280,928,2,7.45,1.44,13.46
17310,6280,678,2,56.38,-1.0,113.76
17311,6280,708,1,57.95,-1.0,58.95
17312,6281,609,1,32.14,0.01,32.13
17313,6281,1062,3,101.35,0.69,303.36
17314,6282,754,3,41.49,1.27,123.2
17315,6282,312,2,30.08,-1.0,61.16
17316,6282,627,3,3.78,0.03,11.31
17317,6283,762,3,26.99,-0.13,81.1
17318,6283,338,1,24.74,-0.48,25.22
17319,6283,979,1,7.13,0.19,6.94
17320,6284,101,1,10.91,-1.0,11.91
17321,6284,59,2,49.78,0.57,98.99
17322,6284,660,3,69.1,4.07,203.23
17323,6285,182,2,95.17,1.96,188.38
17324,6286,500,1,23.49,-1.0,24.49
17325,6287,967,3,46.2,-1.0,139.6
17326,6287,914,1,50.18,-0.25,50.43
17327,6287,35,1,81.02,-1.0,82.02
17328,6288,934,2,58.67,-1.0,118.34
17329,6288,976,2,37.64,-1.0,76.28
17330,6289,440,1,3.38,-1.0,4.38
17331,6289,698,1,11.76,-1.0,12.76
17332,6289,35,1,81.02,-1.0,82.02
17333,6290,703,2,21.8,-1.0,44.6
17334,6290,84,4,38.04,-1.0,153.16
17335,6290,676,4,11.09,3.01,41.35
17336,6290,224,2,32.62,3.44,61.8
17337,6291,933,2,67.97,-1.0,136.94
17338,6291,284,3,43.5,0.81,129.69
17339,6291,833,1,68.41,-1.0,69.41
17340,6291,509,1,47.92,-1.0,48.92
17341,6292,291,1,52.37,0.49,51.88
17342,6292,16,3,34.84,5.21,99.31
17343,6293,936,1,18.78,-1.0,19.78
17344,6293,852,3,42.67,3.48,124.53
17345,6293,833,4,68.41,-0.96,274.6
17346,6294,12,3,16.43,-1.0,50.29
17347,6295,1021,1,73.23,4.05,69.18
17348,6295,778,4,97.03,0.7,387.42
17349,6296,1006,1,39.24,0.21,39.03
17350,6296,844,3,29.79,-1.0,90.37
17351,6296,397,1,41.27,4.06,37.21
17352,6296,584,1,121.65,3.56,118.09
17353,6297,672,3,3.7,-0.47,11.57
17354,6297,53,1,15.3,4.72,10.58
17355,6298,905,4,50.28,2.74,198.38
17356,6298,571,1,7.95,2.34,5.61
17357,6298,434,1,36.22,0.79,35.43
17358,6299,577,1,47.16,2.91,44.25
17359,6300,1180,2,28.45,-1.0,57.9
17360,6300,487,1,53.02,1.98,51.04
17361,6300,732,1,102.79,-1.0,103.79
17362,6301,400,2,35.13,-0.58,70.84
17363,6301,1050,3,3.63,1.16,9.73
17364,6301,936,4,18.78,-1.0,76.12
17365,6301,775,1,28.24,-1.0,29.24
17366,6302,1134,1,80.67,-1.0,81.67
17367,6302,73,2,3.28,-1.0,7.56
17368,6302,250,1,52.53,7.71,44.82
17369,6302,908,1,6.65,3.59,3.06
17370,6303,19,1,2.4,-0.47,2.87
17371,6303,285,4,31.6,4.21,122.19
17372,6303,79,1,23.28,5.48,17.8
17373,6304,937,1,4.08,0.24,3.84
17374,6304,107,1,18.4,0.51,17.89
17375,6304,296,5,30.9,-1.0,155.5
17376,6304,218,1,27.45,-0.51,27.96
17377,6305,137,1,12.36,-1.0,13.36
17378,6305,120,2,48.18,-1.0,97.36
17379,6306,840,2,21.4,-1.0,43.8
17380,6306,933,1,67.97,-1.0,68.97
17381,6307,485,1,23.95,-1.0,24.95
17382,6307,693,1,33.44,4.91,28.53
17383,6307,21,1,59.16,2.89,56.27
17384,6307,318,4,43.12,-1.0,173.48
17385,6307,1089,1,24.1,-1.0,25.1
17386,6307,869,1,39.66,4.09,35.57
17387,6308,670,4,45.08,-1.0,181.32
17388,6308,1104,3,69.33,2.51,205.48
17389,6308,716,1,71.36,-0.46,71.82
17390,6309,1096,1,23.8,1.21,22.59
17391,6309,455,2,4.39,3.71,5.07
17392,6309,823,1,25.79,1.05,24.74
17393,6310,430,2,7.08,-1.0,15.16
17394,6310,199,2,14.06,-1.0,29.12
17395,6310,184,1,25.53,1.42,24.11
17396,6311,142,2,46.56,-1.0,94.12
17397,6311,101,2,10.91,6.88,14.94
17398,6312,594,1,11.71,3.89,7.82
17399,6312,622,2,55.23,-1.0,111.46
17400,6312,922,1,39.77,-0.72,40.49
17401,6313,794,4,51.99,-1.0,208.96
17402,6314,144,1,73.91,-1.0,74.91
17403,6314,680,3,12.97,-1.0,39.91
17404,6314,741,1,19.82,4.86,14.96
17405,6314,1181,1,37.26,-1.0,38.26
17406,6315,100,2,43.49,0.6,86.38
17407,6315,873,1,44.23,-0.67,44.9
17408,6315,550,2,65.58,0.7,130.46
17409,6315,1032,1,4.37,0.7,3.67
17410,6316,408,1,59.45,2.37,57.08
17411,6316,34,4,46.08,0.52,183.8
17412,6316,775,1,28.24,2.0,26.24
17413,6317,81,1,4.04,1.88,2.16
17414,6317,574,1,43.9,6.25,37.65
17415,6317,140,2,28.38,-1.0,57.76
17416,6317,102,1,38.46,-1.0,39.46
17417,6318,787,1,19.11,3.02,16.09
17418,6318,265,1,58.41,-1.0,59.41
17419,6319,1094,2,51.56,3.37,99.75
17420,6319,1155,1,3.56,-1.0,4.56
17421,6320,243,1,3.72,2.98,0.74
17422,6320,275,1,11.98,-1.0,12.98
17423,6320,1043,1,67.03,-0.27,67.3
17424,6321,294,1,53.24,4.49,48.75
17425,6321,255,1,62.47,1.42,61.05
17426,6321,354,2,36.38,-0.67,73.43
17427,6322,812,2,25.45,2.87,48.03
17428,6322,1161,2,100.64,-0.24,201.52
17429,6322,63,1,3.13,2.12,1.01
17430,6322,219,2,35.23,-0.04,70.5
17431,6322,395,2,3.13,0.25,6.01
17432,6323,755,1,12.37,2.57,9.8
17433,6323,620,1,22.85,3.12,19.73
17434,6324,1160,6,2.77,0.24,16.38
17435,6324,698,2,11.76,1.41,22.11
17436,6324,579,1,3.88,3.72,0.16
17437,6324,389,1,3.97,3.32,0.65
17438,6324,370,1,59.31,-1.0,60.31
17439,6324,543,1,46.02,4.29,41.73
17440,6325,145,1,11.7,2.6,9.1
17441,6325,103,1,43.82,-0.3,44.12
17442,6325,817,2,4.08,-1.0,9.16
17443,6326,464,1,23.84,2.37,21.47
17444,6326,49,1,13.93,6.21,7.72
17445,6327,436,1,40.16,-1.0,41.16
17446,6327,1108,2,3.85,1.27,6.43
17447,6327,39,4,44.64,-1.0,179.56
17448,6327,1102,1,59.43,-1.0,60.43
17449,6328,657,4,25.82,-1.0,104.28
17450,6328,56,2,79.25,1.34,157.16
17451,6329,1157,1,41.93,-1.0,42.93
17452,6329,853,1,36.62,1.27,35.35
17453,6329,643,5,11.95,1.91,57.84
17454,6330,595,1,61.8,-1.0,62.8
17455,6330,55,1,32.47,0.9,31.57
17456,6330,939,2,3.61,-1.0,8.22
17457,6330,83,2,47.05,-1.0,95.1
17458,6330,596,2,18.91,-1.0,38.82
17459,6330,935,1,31.23,0.82,30.41
17460,6331,170,1,123.57,-0.74,124.31
17461,6331,742,1,31.71,-0.3,32.01
17462,6332,223,2,6.34,-1.0,13.68
17463,6332,758,2,6.55,2.32,10.78
17464,6332,1033,1,136.12,-1.0,137.12
17465,6333,1004,2,62.22,-1.0,125.44
17466,6333,848,2,30.0,-1.0,61.0
17467,6334,176,2,60.68,3.76,117.6
17468,6335,691,1,14.22,-0.29,14.51
17469,6335,1190,1,37.02,2.74,34.28
17470,6335,1036,1,27.55,5.55,22.0
17471,6335,760,1,50.04,-0.91,50.95
17472,6335,882,1,5.31,1.25,4.06
17473,6336,1178,1,21.59,-1.0,22.59
17474,6336,1140,1,44.61,0.65,43.96
17475,6337,683,4,72.73,-1.0,291.92
17476,6337,404,2,54.66,-0.06,109.38
17477,6337,990,1,39.6,-1.0,40.6
17478,6338,524,1,46.6,0.56,46.04
