payment_id,order_id,payment_date,amount,method,status,transaction_ref
6227,6227,2023-04-25 19:44:59,342.66,card,captured,PAY-2GOEQKTQ0L
6228,6228,2023-03-11 01:27:23,0.0,card,refunded,PAY-XA6L558W75
6229,6229,2024-08-15 23:40:00,222.74,card,captured,PAY-Y6SJWRTFKZ
6230,6230,2024-05-11 23:06:15,64.44,paypal,captured,PAY-6IQB8ZG19V
6231,6231,2023-06-30 12:29:47,219.58,card,captured,PAY-WFHTOPI3CW
6232,6232,2024-10-31 02:24:41,234.33,card,captured,PAY-32LKEKGWGQ
6233,6233,2023-06-19 07:44:05,165.95,card,captured,PAY-VVCICXX2WY
6234,6234,2023-03-30 01:21:44,297.43,card,captured,PAY-I0KQFP3P87
6235,6235,2024-10-28 01:54:45,439.32,card,captured,PAY-L2OHPPWA59
6236,6236,2023-08-27 16:00:14,92.43,card,captured,PAY-MVITH9VUUM
6237,6237,2024-10-01 08:41:13,158.11,card,captured,PAY-TE5VTYUAUT
6238,6238,2024-08-20 10:23:39,451.73,card,captured,PAY-XU21JJES52
6239,6239,2025-08-27 20:32:06,240.17,card,captured,PAY-BSMO8NJUT3
6240,6240,2025-07-12 06:21:29,137.08,card,captured,PAY-LVV9FFXQYH
6241,6241,2025-08-08 13:35:28,53.02,card,captured,PAY-HS2DYA9H59
6242,6242,2023-11-17 16:36:47,250.74,card,captured,PAY-SGGWB0SLAV
6243,6243,2025-01-20 14:05:12,197.67,paypal,captured,PAY-W17UFZ1SZD
6244,6244,2023-08-22 09:35:51,117.37,paypal,captured,PAY-WASW0VG11D
6245,6245,2023-02-19 08:55:26,73.34,card,captured,PAY-HHJ3FQTMPE
6246,6246,2025-07-09 03:02:35,0.0,card,voided,PAY-81GWZBHLWX
6247,6247,2025-09-10 14:51:52,391.66,card,captured,PAY-CEXDQUBQEM
6248,6248,2025-07-24 07:35:06,59.1,card,captured,PAY-HHLDTHP1SM
6249,6249,2023-05-01 04:41:35,310.19,bank_transfer,captured,PAY-TBHCLRSL41
6250,6250,2025-03-24 14:32:44,322.77,card,captured,PAY-PF59SE8IC8
6251,6251,2024-07-10 17:56:34,170.26,card,captured,PAY-FREEC8PUZA
6252,6252,2024-05-28 09:10:46,155.49,card,captured,PAY-H6B5Y3BDTH
6253,6253,2024-12-22 02:31:43,177.89,card,captured,PAY-M04GX3DA13
6254,6254,2024-09-14 21:53:52,460.87,bank_transfer,captured,PAY-DGKR4LKG7S
6255,6255,2025-06-29 19:39:08,95.76,card,captured,PAY-BCMOEL7MJ9
6256,6256,2024-02-17 08:04:27,246.05,card,captured,PAY-F7EV46IO4K
6257,6257,2024-07-22 12:13:33,0.0,paypal,refunded,PAY-9K1157MBKC
6258,6258,2023-06-03 01:12:00,167.12,card,captured,PAY-UBEOPER936
6259,6259,2024-12-11 02:24:02,50.74,card,captured,PAY-PDNKN1LZ4M
6260,6260,2023-04-26 06:35:22,133.45,card,captured,PAY-8WT151TFID
6261,6261,2024-12-16 14:48:00,99.08,card,captured,PAY-RIGAVU7FPV
6262,6262,2024-11-14 10:14:07,158.48,card,captured,PAY-6W8PMWAGMO
6263,6263,2023-09-12 19:25:25,0.0,card,voided,PAY-AGBHC2NFSX
6264,6264,2024-11-22 04:52:58,32.63,card,captured,PAY-VOVKITTZHN
6265,6265,2025-09-01 22:27:50,33.31,paypal,captured,PAY-CQBR0AK4FA
6266,6266,2025-03-05 08:03:52,0.0,card,refunded,PAY-G3QWSV1EU5
6267,6267,2025-05-25 07:14:58,237.76,paypal,captured,PAY-C422JF2JTP
6268,6268,2024-01-03 07:36:01,405.27,card,captured,PAY-72IM9M31YJ
6269,6269,2023-03-30 02:38:53,227.44,paypal,captured,PAY-U6D7U0FUN9
6270,6270,2024-12-06 09:40:17,235.47,card,captured,PAY-254Y1G0UWY
6271,6271,2023-12-16 15:10:58,283.21,card,captured,PAY-4306GX3I05
6272,6272,2025-07-08 20:10:43,272.08,paypal,captured,PAY-6E9UMAND8N
6273,6273,2025-01-23 09:43:40,125.04,card,captured,PAY-MCYBPGFEGY
6274,6274,2023-06-07 13:33:24,54.08,paypal,captured,PAY-CNDRLUM2JV
6275,6275,2024-04-12 03:09:09,70.94,card,captured,PAY-2QZGOO409U
6276,6276,2024-05-01 05:09:19,143.6,cod,captured,PAY-BSC9AKGD7T
6277,6277,2025-03-25 03:14:59,28.83,card,captured,PAY-8IFQDW58UN
6278,6278,2024-10-15 01:31:49,261.04,card,captured,PAY-NI268XAN48
6279,6279,2023-12-31 10:48:06,58.58,bank_transfer,captured,PAY-CUM46VKY36
6280,6280,2025-07-24 19:01:46,0.0,card,refunded,PAY-J11CD1IJWN
6281,6281,2025-02-03 07:59:41,358.26,card,captured,PAY-DK1HFYYK94
6282,6282,2023-09-09 05:50:38,217.18,card,captured,PAY-9A5XS3XX8R
6283,6283,2025-02-14 14:02:18,123.6,cod,captured,PAY-1IR9ZGQ62Z
6284,6284,2024-01-25 02:46:00,344.53,paypal,captured,PAY-7DKJFH9Z02
6285,6285,2025-03-17 06:39:31,0.0,card,voided,PAY-V5YZ95ZK7P
6286,6286,2025-06-01 07:00:27,0.0,bank_transfer,refunded,PAY-5W21OF2UR5
6287,6287,2023-04-01 20:09:41,293.49,card,captured,PAY-MY7Z1SV5KT
6288,6288,2023-08-10 07:39:31,213.98,bank_transfer,captured,PAY-21GCF54IQG
6289,6289,2023-03-05 13:12:57,77.08,card,captured,PAY-9X7Z8BB5U1
6290,6290,2025-02-08 15:02:26,331.87,paypal,captured,PAY-Y78K8Z2FHB
6291,6291,2025-08-17 21:50:44,426.17,card,captured,PAY-BQMCQZDD17
6292,6292,2024-11-05 17:28:38,184.17,card,captured,PAY-LS2VOFA0JO
6293,6293,2023-02-21 09:27:06,463.54,paypal,captured,PAY-7XLYQA98GD
6294,6294,2023-12-10 02:05:06,83.41,card,captured,PAY-QDI1J9AXXM
6295,6295,2024-10-20 16:13:43,511.92,card,captured,PAY-ZQ945LBGT4
6296,6296,2025-02-15 00:12:09,316.38,paypal,captured,PAY-4CEVC1UQHP
6297,6297,2023-09-14 10:27:06,17.97,paypal,captured,PAY-3F2QDUOPW7
6298,6298,2023-05-25 14:31:20,261.85,paypal,captured,PAY-7GC7821PYG
6299,6299,2023-07-13 00:59:36,0.0,cod,voided,PAY-D6D76V3Y6J
6300,6300,2023-11-27 03:27:14,0.0,card,refunded,PAY-DQ3HM90BA1
6301,6301,2024-06-30 13:26:19,192.66,paypal,captured,PAY-2UMT44RDLO
6302,6302,2024-06-06 15:51:41,153.7,card,captured,PAY-8H7RMQ2V7A
6303,6303,2023-01-09 15:26:37,148.7,card,captured,PAY-PCSJ77MZLU
6304,6304,2023-10-24 23:35:39,221.84,card,captured,PAY-SW4E4K85GR
6305,6305,2023-08-13 11:04:51,103.85,paypal,captured,PAY-U9JC8MTJ3F
6306,6306,2023-12-26 16:48:13,120.14,card,captured,PAY-II1Q8MCJ1T
6307,6307,2025-06-22 11:38:28,394.38,card,captured,PAY-CM0ZACACYZ
6308,6308,2023-11-02 04:45:02,509.73,card,captured,PAY-09NJ2CBHP2
6309,6309,2024-05-25 08:24:27,63.37,paypal,captured,PAY-8WYEASK4IZ
6310,6310,2024-07-26 00:53:26,66.2,card,captured,PAY-K3XIO2GMAI
6311,6311,2023-11-22 07:30:23,114.86,paypal,captured,PAY-A5SSWGZRDP
6312,6312,2023-10-24 12:49:30,185.95,cod,captured,PAY-X2HL00QK1W
6313,6313,2025-01-11 06:46:24,234.25,card,captured,PAY-OMFPL6HTHT
6314,6314,2023-09-10 18:03:51,174.55,card,captured,PAY-CSYJLK8I3L
6315,6315,2024-03-18 18:17:06,285.81,card,captured,PAY-9SDWFO6IJL
6316,6316,2025-09-08 21:28:36,297.67,card,captured,PAY-X2I1ZBE1C3
6317,6317,2023-11-22 20:52:43,137.99,card,captured,PAY-9LUG40L4R8
6318,6318,2024-01-12 21:59:13,94.14,card,captured,PAY-O10L9YKYJ7
6319,6319,2023-04-25 12:41:12,121.53,card,captured,PAY-N4EVQB6GSD
6320,6320,2024-07-17 13:59:43,87.26,card,captured,PAY-GFM2ZNJTNY
6321,6321,2025-01-22 09:41:14,191.83,card,captured,PAY-ZNAQW0GGXM
6322,6322,2023-07-17 05:18:24,363.73,paypal,captured,PAY-UH1D3G6ST2
6323,6323,2023-10-13 09:18:53,42.29,card,captured,PAY-CCKXTH7QFU
6324,6324,2023-02-06 02:52:18,163.1,card,captured,PAY-68J7E1Z2S5
6325,6325,2025-06-26 12:27:15,76.05,card,captured,PAY-C28ZMECRG2
6326,6326,2024-03-11 13:45:16,39.94,card,captured,PAY-CSW3QMTF8M
6327,6327,2025-08-25 04:43:40,320.74,card,captured,PAY-6OHBWLOIH9
6328,6328,2024-10-25 10:58:02,291.7,card,captured,PAY-41L4XXRF8Y
6329,6329,2025-05-15 09:57:36,160.74,paypal,captured,PAY-UVAVK483PH
6330,6330,2023-04-07 06:25:40,277.79,card,captured,PAY-3XI69JSLVQ
6331,6331,2023-06-24 06:10:49,174.99,paypal,captured,PAY-KKAHD6PNVT
6332,6332,2023-09-07 15:51:44,195.22,card,captured,PAY-S3YTL7EIDW
6333,6333,2023-09-17 04:53:52,205.3,bank_transfer,captured,PAY-2FOEKJUNT3
6334,6334,2024-09-20 10:41:31,124.18,card,captured,PAY-07S180VJNK
6335,6335,2024-07-04 09:41:40,0.0,bank_transfer,refunded,PAY-BG7P5QRDU5
6336,6336,2024-09-27 08:28:16,57.19,card,captured,PAY-RLRAC2IYBI
6337,6337,2024-01-12 01:13:45,493.44,card,captured,PAY-D2GJ509KB0
6338,6338,2025-06-09 17:02:35,0.0,card,refunded,PAY-321S376UH9
6339,6339,2024-10-10 01:23:49,58.83,card,captured,PAY-AVJF20CJ2F
6340,6340,2023-07-06 18:52:17,0.0,card,refunded,PAY-QZAJS61NYA
6341,6341,2024-11-06 10:13:03,201.63,card,captured,PAY-BWU1O5UMON
6342,6342,2025-02-26 15:31:18,98.63,bank_transfer,captured,PAY-GESZSHV207
6343,6343,2024-11-14 22:00:02,21.6,bank_transfer,captured,PAY-TD88AEZMXI
6344,6344,2025-08-07 00:50:29,291.78,card,captured,PAY-LXATVDIKCP
6345,6345,2024-01-01 21:38:51,256.88,card,captured,PAY-X5H7TS5B7Y
6346,6346,2023-09-10 15:27:13,176.01,card,captured,PAY-70P6D5B78U
6347,6347,2024-12-11 09:03:26,590.8,card,captured,PAY-FENHNPGIUM
6348,6348,2025-05-01 11:54:10,349.67,bank_transfer,captured,PAY-M0T8KHP7VB
6349,6349,2024-11-06 03:14:04,107.76,card,captured,PAY-CCDPSZE9Z6
6350,6350,2025-08-24 15:00:43,81.44,card,captured,PAY-NE3BJOVMKC
6351,6351,2025-01-07 03:22:11,131.69,card,captured,PAY-N4G7F9KV1D
6352,6352,2024-02-17 10:11:11,359.88,card,captured,PAY-II0ZEDOILG
6353,6353,2024-04-14 20:30:18,307.52,card,captured,PAY-1KMJU85XHW
6354,6354,2023-08-08 11:18:47,220.09,card,captured,PAY-ESCXH4B19Q
6355,6355,2023-05-26 16:57:55,172.86,card,captured,PAY-6PHUECDN2T
6356,6356,2025-02-16 19:16:31,352.05,cod,captured,PAY-KGUQJSN69Q
6357,6357,2024-12-21 01:44:45,8.07,card,captured,PAY-80WS9HADUP
6358,6358,2024-06-03 19:19:10,402.01,card,captured,PAY-5LGZMXM47R
6359,6359,2024-08-12 20:48:13,350.93,card,captured,PAY-G4GZBILCMK
6360,6360,2023-10-03 14:00:47,179.01,card,captured,PAY-KN9QS63OFS
6361,6361,2024-06-02 16:47:52,49.25,card,captured,PAY-HTZWPB24AS
6362,6362,2024-04-17 05:43:57,461.88,card,captured,PAY-21CCE8GG40
6363,6363,2025-09-14 14:07:14,501.69,card,captured,PAY-UOH7KN4D22
6364,6364,2023-11-21 05:30:36,350.46,card,captured,PAY-GCXWEVFN2L
6365,6365,2024-04-29 11:32:17,439.44,card,captured,PAY-U8O61YBU7C
6366,6366,2024-01-17 17:17:41,102.71,card,captured,PAY-LZD6YX9KKI
6367,6367,2024-08-10 07:27:38,179.34,card,captured,PAY-VF00IUM8RY
6368,6368,2024-05-24 00:21:13,112.02,card,captured,PAY-RHZ2SNBKJR
6369,6369,2024-12-29 13:23:37,299.58,paypal,captured,PAY-E0H53ADUA3
6370,6370,2023-03-14 12:43:10,77.26,paypal,captured,PAY-4G885YLZ03
6371,6371,2024-04-28 14:18:12,218.54,card,captured,PAY-IHDSEUF9IF
6372,6372,2023-01-02 01:15:42,457.88,paypal,captured,PAY-Q35NGRA2AT
6373,6373,2025-04-13 06:30:33,111.44,card,captured,PAY-E2MCSFYIR3
6374,6374,2023-10-08 05:45:26,106.72,paypal,captured,PAY-ABOAZY6T5L
6375,6375,2025-09-09 14:21:39,82.99,card,captured,PAY-2IIUYIZ8Q5
6376,6376,2025-08-21 20:53:27,497.38,card,captured,PAY-IH4YG7Y2FL
6377,6377,2024-10-14 20:41:33,113.08,card,captured,PAY-B5YYGBNMGR
6378,6378,2025-05-14 13:15:36,0.0,card,refunded,PAY-BOA3JMYAFA
6379,6379,2025-04-27 08:12:38,245.56,card,captured,PAY-0IJGGMX4RW
6380,6380,2023-10-29 14:58:45,50.67,card,captured,PAY-M5GPY94999
6381,6381,2024-07-23 23:33:11,89.96,paypal,captured,PAY-Q5EVPPKDOG
6382,6382,2025-06-23 13:19:59,165.06,card,captured,PAY-5GUKJ9RD8F
6383,6383,2025-04-09 03:42:52,121.27,card,captured,PAY-5DD2OOHCBB
6384,6384,2024-07-17 19:21:31,227.6,paypal,captured,PAY-JWJ0I4NIY5
6385,6385,2023-03-25 16:11:48,91.35,card,captured,PAY-60YVLET4HL
6386,6386,2023-04-08 12:08:14,23.57,card,captured,PAY-CLIM41HFP4
6387,6387,2023-08-11 03:50:28,184.68,card,captured,PAY-ZMYHA3VZ1S
6388,6388,2024-09-04 08:53:39,352.31,bank_transfer,captured,PAY-COW6R7HEEY
6389,6389,2023-10-02 13:10:54,100.87,card,captured,PAY-2BC8IOW82Z
6390,6390,2023-04-29 04:57:37,184.15,card,captured,PAY-5YWNTKEKAH
6391,6391,2025-05-11 03:32:41,139.18,paypal,captured,PAY-S913EUM9I0
6392,6392,2025-08-19 09:26:59,275.93,cod,captured,PAY-F37F68ZR37
6393,6393,2025-06-17 03:11:58,236.86,card,captured,PAY-K9OV1XOHIP
6394,6394,2023-09-10 12:56:26,283.18,card,captured,PAY-3XMNT1JBVC
6395,6395,2023-06-17 18:43:50,0.0,card,refunded,PAY-237S2WTJ2Q
6396,6396,2023-11-26 18:02:06,189.3,card,captured,PAY-VY4O0M5JE2
6397,6397,2023-03-23 12:15:51,92.58,card,captured,PAY-FFU7QMTOV4
6398,6398,2024-12-15 22:29:59,120.06,card,captured,PAY-87NTE78U0Q
6399,6399,2024-09-05 07:39:35,259.74,card,captured,PAY-ECIYVBAGMD
6400,6400,2023-12-26 03:28:23,446.81,paypal,captured,PAY-P1MSFKFLF7
6401,6401,2023-07-21 19:07:19,255.17,card,captured,PAY-87REE9OVAU
6402,6402,2024-07-15 00:58:05,57.65,card,captured,PAY-KT6HCHXVJ0
6403,6403,2024-11-07 15:48:00,616.46,bank_transfer,captured,PAY-ZE2JM1QPQ2
6404,6404,2023-12-25 06:22:27,50.14,card,captured,PAY-RXN7XAJZP9
6405,6405,2024-05-07 00:02:30,204.33,paypal,captured,PAY-AXZFKLGWUW
6406,6406,2023-02-15 03:14:32,187.57,card,captured,PAY-5PE1XO5NLK
6407,6407,2024-03-15 12:39:09,526.09,card,captured,PAY-Y1IEOY4WZ4
6408,6408,2025-06-27 11:57:57,200.67,bank_transfer,captured,PAY-GO39JP7O5K
6409,6409,2024-10-03 23:34:37,333.33,card,captured,PAY-0NEZOAJR3K
6410,6410,2024-07-07 22:00:11,258.87,bank_transfer,captured,PAY-R7FGG9OYAJ
6411,6411,2024-10-05 03:42:42,410.87,paypal,captured,PAY-Y434CKG3A8
6412,6412,2024-02-17 17:52:03,-4.92,card,captured,PAY-M1KAT0YV5W
6413,6413,2024-04-01 07:36:25,0.0,card,voided,PAY-662MBCIESN
6414,6414,2023-08-24 00:53:37,233.57,card,captured,PAY-VHDTR7YSDK
6415,6415,2023-09-30 01:15:38,110.25,card,captured,PAY-QDHQ76T8RL
6416,6416,2025-02-22 11:56:45,393.72,card,captured,PAY-WG5MP51MC3
6417,6417,2023-04-12 14:06:30,147.06,bank_transfer,captured,PAY-PIU5JW79A1
6418,6418,2023-09-01 16:12:16,703.46,card,captured,PAY-QYPBG4OEFG
6419,6419,2023-08-04 02:29:52,162.66,card,captured,PAY-Q6JTYDG4Q8
6420,6420,2024-03-16 02:05:42,44.49,bank_transfer,captured,PAY-D45HF4OYB8
6421,6421,2023-11-15 15:32:41,637.38,paypal,captured,PAY-K14WX9VSYO
6422,6422,2023-02-20 14:47:37,51.57,card,captured,PAY-Z1C2UHIO55
6423,6423,2023-09-25 13:57:35,77.02,card,captured,PAY-40AJDWIEK2
6424,6424,2023-04-28 04:38:59,94.76,card,captured,PAY-0ATKJS2P8W
6425,6425,2023-05-04 09:34:16,28.57,card,captured,PAY-H770IVIX8U
6426,6426,2023-07-18 13:57:14,0.0,card,voided,PAY-GTDDI6VOMS
6427,6427,2024-04-11 03:26:30,0.0,card,refunded,PAY-LFDTLBKDG0
6428,6428,2025-04-26 02:59:53,0.0,card,refunded,PAY-F3Z42GEJNW
6429,6429,2024-12-09 20:20:10,444.43,bank_transfer,captured,PAY-DB0FMLNADC
6430,6430,2023-06-21 10:03:24,262.33,paypal,captured,PAY-RRLUJR2S5B
6431,6431,2024-10-25 01:07:03,136.83,card,captured,PAY-0KPOFFZZ17
6432,6432,2025-02-02 19:31:30,59.53,card,captured,PAY-RIT7INX4J2
6433,6433,2024-07-02 18:21:45,110.08,card,captured,PAY-7RINPA9PT8
6434,6434,2025-07-27 18:07:15,0.0,card,voided,PAY-7SH5O5TE3R
6435,6435,2023-07-01 04:23:51,78.17,card,captured,PAY-D4L5OJT702
6436,6436,2023-01-20 02:48:26,253.7,card,captured,PAY-EH28F7OD4S
6437,6437,2023-10-02 00:20:30,79.43,cod,captured,PAY-A95N1NS7J3
6438,6438,2023-07-02 08:09:49,163.11,card,captured,PAY-NDG4P0BVRG
6439,6439,2024-10-09 11:17:17,378.95,card,captured,PAY-LI2FA1IWZY
6440,6440,2023-01-08 13:31:29,256.29,paypal,captured,PAY-UM5XWINUR8
6441,6441,2025-01-28 14:09:47,296.79,cod,captured,PAY-CYSG72XHFG
6442,6442,2024-09-22 21:37:59,212.03,card,captured,PAY-6GQH2FWM6P
6443,6443,2025-03-16 03:26:53,145.13,card,captured,PAY-ZAD813ZMRA
6444,6444,2023-07-22 18:10:44,160.41,card,captured,PAY-PJI5XL4RQN
6445,6445,2023-08-30 10:42:16,103.35,bank_transfer,captured,PAY-KCHGS99ZWL
6446,6446,2024-02-20 23:39:15,290.51,paypal,captured,PAY-X30IJHO6GP
6447,6447,2025-04-07 20:19:18,445.06,cod,captured,PAY-4ZRVBLRWFT
6448,6448,2024-05-14 22:01:03,263.89,card,captured,PAY-8EWCTINWAC
6449,6449,2025-06-03 16:53:23,175.68,paypal,captured,PAY-2SGY8E9K06
6450,6450,2024-03-02 05:01:52,59.68,card,captured,PAY-9LI40EHM5D
6451,6451,2024-08-05 19:55:01,91.36,bank_transfer,captured,PAY-Q34IPUPQYZ
6452,6452,2023-07-29 16:54:42,279.41,card,captured,PAY-NPVLQK26JL
6453,6453,2025-07-26 23:23:30,0.0,bank_transfer,voided,PAY-XN0I4GYWLY
6454,6454,2023-10-18 06:32:00,209.77,card,captured,PAY-8DRMT2JTZT
6455,6455,2025-01-28 00:59:16,219.5,card,captured,PAY-N8QJ7W7Q0P
6456,6456,2023-05-30 23:51:09,113.85,card,captured,PAY-CJEH3CIK45
6457,6457,2023-01-07 19:15:08,22.28,card,captured,PAY-2A82H56REV
6458,6458,2023-03-23 01:24:19,137.53,card,captured,PAY-F5BV73424W
6459,6459,2023-10-24 22:22:54,39.78,card,captured,PAY-ALUH8I045K
6460,6460,2024-06-11 06:38:40,4.22,card,captured,PAY-07DJGR55KH
6461,6461,2024-06-10 10:57:01,434.71,card,captured,PAY-X8GT4EDG7A
6462,6462,2023-12-06 13:34:22,216.52,card,captured,PAY-QSTWGSFD7L
6463,6463,2024-05-26 05:38:40,305.89,paypal,captured,PAY-FQVNOA7LO8
6464,6464,2025-06-06 03:06:40,369.91,card,captured,PAY-FJHW7KD7PG
6465,6465,2023-03-22 21:28:42,134.99,card,captured,PAY-25TEQ33GTF
6466,6466,2025-09-04 02:31:04,506.23,card,captured,PAY-6HLE7M28UY
6467,6467,2024-08-01 06:05:59,154.11,bank_transfer,captured,PAY-ZP8EY70X96
6468,6468,2024-11-28 15:43:59,234.1,paypal,captured,PAY-R1CIK1PAEO
6469,6469,2025-05-08 05:30:55,54.61,card,captured,PAY-MJHV6AF2DP
6470,6470,2025-08-02 11:09:36,311.32,paypal,captured,PAY-GCVYDUPJ3A
6471,6471,2024-04-14 21:33:56,72.3,card,captured,PAY-7CUDTSCS0A
6472,6472,2025-05-18 02:35:07,0.0,card,voided,PAY-9W84765YC5
6473,6473,2023-08-04 18:06:14,111.19,card,captured,PAY-34T69CC26C
6474,6474,2024-02-27 10:02:25,317.74,card,captured,PAY-GTZUJMI2RT
6475,6475,2023-09-17 02:24:46,115.51,card,captured,PAY-GIIOG2LCZ7
6476,6476,2024-03-25 08:39:14,97.55,card,captured,PAY-V508GPBW4L
6477,6477,2024-10-29 20:38:58,53.81,cod,captured,PAY-2WXZY6BZ4N
6478,6478,2024-03-31 11:13:48,57.39,card,captured,PAY-J8RMQ5PW8E
6479,6479,2023-03-30 05:08:48,28.22,card,captured,PAY-E5P31JLZDU
6480,6480,2023-03-25 13:00:30,341.53,card,captured,PAY-NSV868X48F
6481,6481,2024-05-26 14:44:19,66.83,paypal,captured,PAY-K1A5LLXM0R
6482,6482,2024-04-05 17:00:34,438.43,paypal,captured,PAY-RBGQG7F6XE
6483,6483,2024-06-02 02:32:54,126.95,card,captured,PAY-15PU6QYDOX
6484,6484,2023-06-23 10:19:38,25.27,card,captured,PAY-QKSIXY8JKM
6485,6485,2025-06-09 20:23:05,58.23,card,captured,PAY-L4JASIP8TH
6486,6486,2024-06-21 08:19:49,218.43,card,captured,PAY-9TOQW56906
6487,6487,2023-02-12 10:28:37,7.95,card,captured,PAY-5FVPN4PZLO
6488,6488,2025-05-02 22:24:20,211.03,card,captured,PAY-9L8ESGSQ2Q
6489,6489,2024-06-12 07:23:30,116.25,paypal,captured,PAY-W3CY8IN7PJ
6490,6490,2024-09-16 19:25:56,101.33,paypal,captured,PAY-O13HJ1QHAZ
6491,6491,2023-07-04 20:31:07,167.12,card,captured,PAY-4IT4OFQSMO
6492,6492,2024-09-26 12:00:24,119.71,card,captured,PAY-P5W1XZLR3H
6493,6493,2025-05-30 09:46:21,161.3,card,captured,PAY-F32BKU8FYK
6494,6494,2024-09-30 12:23:34,92.82,card,captured,PAY-49IJLLSSKF
6495,6495,2023-10-24 14:23:51,0.0,card,refunded,PAY-8RLEIWQ2SD
6496,6496,2023-03-10 14:26:06,365.41,paypal,captured,PAY-X3P7GTL7Q7
6497,6497,2025-08-04 03:59:17,16.71,card,captured,PAY-7HGXPA3UFJ
6498,6498,2025-05-10 04:38:14,248.63,card,captured,PAY-6QIZ7LTN2V
6499,6499,2025-03-29 22:08:38,270.91,paypal,captured,PAY-HQ4V1E973I
6500,6500,2025-06-16 14:49:27,161.03,card,captured,PAY-5FFVHSUV98
6501,6501,2023-01-23 01:15:06,475.37,paypal,captured,PAY-D8MM9WZQYM
6502,6502,2025-05-27 01:49:24,396.39,card,captured,PAY-6VD5N8EPQM
6503,6503,2024-08-11 14:32:50,232.06,card,captured,PAY-W0FVM8P356
6504,6504,2025-08-18 09:46:00,142.88,card,captured,PAY-4SCTFI1HUX
6505,6505,2023-11-10 18:01:15,364.27,paypal,captured,PAY-6KBAKI75J1
6506,6506,2025-05-30 11:59:23,16.41,bank_transfer,captured,PAY-HD6FG8W13P
6507,6507,2024-06-20 07:55:53,67.85,card,captured,PAY-23V1BJLA4Q
6508,6508,2023-05-21 00:47:45,92.08,cod,captured,PAY-QYYKNMG16J
6509,6509,2024-09-26 01:08:07,218.77,card,captured,PAY-6RT7L7ZEK8
6510,6510,2025-01-18 19:55:15,160.38,card,captured,PAY-5AH8272BN1
6511,6511,2024-01-15 12:26:26,231.71,card,captured,PAY-EO1M04M60W
6512,6512,2024-03-23 04:30:47,187.87,paypal,captured,PAY-IWPJT16K7U
6513,6513,2023-10-15 04:02:57,130.64,bank_transfer,captured,PAY-05S89WHJJ7
6514,6514,2024-05-19 05:18:51,43.01,paypal,captured,PAY-OVZLVNR1ZS
6515,6515,2023-11-21 08:56:13,38.2,card,captured,PAY-SF3W0XX0NI
6516,6516,2023-09-04 23:34:12,1074.62,card,captured,PAY-FIZ16II34P
6517,6517,2024-04-21 03:16:41,554.67,card,captured,PAY-HPWMYUY1YH
6518,6518,2025-08-09 12:25:54,75.02,card,captured,PAY-159MQL8VZ5
6519,6519,2024-07-27 00:24:51,0.0,bank_transfer,voided,PAY-P68YH17ONT
6520,6520,2023-11-01 14:22:06,597.92,card,captured,PAY-29T8XHVMYU
6521,6521,2025-03-24 13:43:34,-2.35,card,captured,PAY-MPOVF6PGKH
6522,6522,2025-08-26 10:26:40,52.48,bank_transfer,captured,PAY-0WC2HDTIFM
6523,6523,2023-05-14 09:16:45,157.86,card,captured,PAY-B1HN0GXDKT
6524,6524,2023-08-07 10:39:17,0.0,cod,refunded,PAY-URHVR5KDRP
6525,6525,2024-02-27 04:06:53,313.76,card,captured,PAY-7DWDSLZUE4
6526,6526,2024-12-20 08:54:55,410.66,paypal,captured,PAY-K4U8UAME6L
6527,6527,2024-03-17 00:18:06,514.17,card,captured,PAY-8L4J57HGY2
6528,6528,2024-12-20 07:58:53,118.51,card,captured,PAY-DHMYMR3OMK
6529,6529,2025-07-25 08:37:06,116.17,card,captured,PAY-5D65A7A0FP
6530,6530,2024-08-10 15:35:11,136.21,card,captured,PAY-P3TR4SQIHU
6531,6531,2025-08-20 08:26:37,449.15,card,captured,PAY-ZIN7ZU7815
6532,6532,2023-04-16 09:54:37,194.68,cod,captured,PAY-N0YZI24V1C
6533,6533,2023-07-25 22:56:45,22.13,card,captured,PAY-KMEMKWXSPF
6534,6534,2024-03-17 02:01:22,73.66,paypal,captured,PAY-8LLQPAMFB5
6535,6535,2025-03-11 19:38:10,57.41,card,captured,PAY-YE6FTCYQ6M
6536,6536,2024-07-20 10:59:15,192.09,cod,captured,PAY-G3DMF9D6P2
6537,6537,2023-09-08 16:26:24,138.88,card,captured,PAY-BY4ZF8EGCP
6538,6538,2023-02-09 14:41:50,119.68,card,captured,PAY-4232NFNIO3
6539,6539,2024-04-23 14:13:02,90.05,card,captured,PAY-MBC3CRU4HM
6540,6540,2023-11-26 09:27:35,147.26,cod,captured,PAY-OIIV9RAWVK
6541,6541,2023-11-28 19:24:31,0.0,card,refunded,PAY-SYJ5RGG2PM
6542,6542,2025-05-09 21:45:27,0.0,bank_transfer,refunded,PAY-L2MIISSGLX
6543,6543,2023-05-14 00:54:41,184.05,card,captured,PAY-CID9H1KUX2
6544,6544,2025-04-06 12:59:02,719.89,paypal,captured,PAY-GVTC7WPEUC
6545,6545,2023-02-02 02:30:15,45.84,card,captured,PAY-7240T4KYCL
6546,6546,2025-03-25 00:29:00,124.87,cod,captured,PAY-2DY9HJURWY
6547,6547,2025-02-27 07:47:59,51.58,card,captured,PAY-O2I2ZNIFWO
